risk_profile_id,account_id,risk_level,risk_score,chargeback_rate,refund_rate,risk_surcharge_rate,assessed_at
1461,1461,low,0.0622,0.004371,0.013229,0.0,2024-11-29 15:26:32
1462,1462,high,0.3238,0.012485,0.048261,0.004,2022-03-24 19:16:12
1463,1463,medium,0.1432,0.005272,0.015496,0.0015,2025-05-13 04:18:48
1464,1464,medium,0.1731,0.007263,0.034956,0.0015,2024-08-13 02:57:54
1465,1465,medium,0.2084,0.012894,0.026146,0.0015,2023-09-07 14:41:10
1466,1466,medium,0.1309,0.006286,0.024046,0.0015,2022-10-11 04:53:54
1467,1467,medium,0.1831,0.007121,0.028451,0.0015,2025-08-29 17:31:19
1468,1468,medium,0.1339,0.009436,0.028513,0.0015,2023-02-18 05:36:49
1469,1469,medium,0.182,0.011916,0.035091,0.0015,2023-11-03 00:29:35
1470,1470,medium,0.1361,0.009577,0.026705,0.0015,2023-06-24 03:56:15
1471,1471,medium,0.1652,0.00652,0.028428,0.0015,2022-11-12 09:25:42
1472,1472,medium,0.1473,0.007011,0.01719,0.0015,2023-07-24 22:07:38
1473,1473,medium,0.1353,0.008118,0.016281,0.0015,2022-07-27 05:32:28
1474,1474,medium,0.2143,0.008177,0.02257,0.0015,2022-01-03 06:31:27
1475,1475,medium,0.1457,0.010875,0.025568,0.0015,2023-02-01 17:02:52
1476,1476,medium,0.2334,0.01744,0.042679,0.0015,2022-06-03 07:29:39
1477,1477,medium,0.1852,0.010321,0.023091,0.0015,2023-07-22 10:01:15
1478,1478,medium,0.1788,0.013365,0.036313,0.0015,2025-03-26 06:17:10
1479,1479,low,0.0996,0.007218,0.014183,0.0,2022-08-11 09:28:24
1480,1480,medium,0.1985,0.011781,0.025066,0.0015,2022-01-02 16:29:02
1481,1481,medium,0.1382,0.005305,0.026275,0.0015,2022-06-01 23:26:31
1482,1482,medium,0.201,0.008053,0.03522,0.0015,2023-11-27 04:09:02
1483,1483,medium,0.1396,0.006544,0.017299,0.0015,2023-01-11 23:29:12
1484,1484,low,0.0884,0.006006,0.017672,0.0,2023-11-01 15:19:47
1485,1485,medium,0.1924,0.010886,0.02166,0.0015,2022-02-10 00:15:58
1486,1486,low,0.01,0.000682,0.001228,0.0,2023-04-01 16:08:50
1487,1487,medium,0.1576,0.010007,0.030283,0.0015,2023-07-16 01:32:19
1488,1488,high,0.2779,0.018785,0.045818,0.004,2023-08-14 01:19:43
1489,1489,medium,0.2472,0.011278,0.037559,0.0015,2024-01-24 23:37:42
1490,1490,medium,0.1688,0.010635,0.019954,0.0015,2024-12-03 20:02:23
1491,1491,low,0.1017,0.003876,0.011267,0.0,2023-10-02 04:05:34
1492,1492,medium,0.1799,0.011261,0.027384,0.0015,2025-02-24 18:24:00
1493,1493,medium,0.1667,0.009082,0.036348,0.0015,2023-12-26 16:16:21
1494,1494,high,0.3001,0.01453,0.052421,0.004,2022-12-23 03:45:48
1495,1495,medium,0.206,0.012945,0.028454,0.0015,2022-11-10 07:07:38
1496,1496,medium,0.1756,0.006194,0.038616,0.0015,2023-03-18 04:00:22
1497,1497,low,0.1169,0.007699,0.025681,0.0,2024-03-28 07:56:12
1498,1498,high,0.2534,0.014297,0.035606,0.004,2022-11-28 17:11:49
1499,1499,medium,0.1773,0.009258,0.022355,0.0015,2025-06-04 14:08:49
1500,1500,medium,0.1613,0.009065,0.019892,0.0015,2023-10-19 10:52:30
1501,1501,medium,0.2446,0.01122,0.04172,0.0015,2025-03-26 22:58:17
1502,1502,medium,0.193,0.01152,0.026579,0.0015,2024-07-23 16:44:18
1503,1503,high,0.3368,0.014868,0.065198,0.004,2023-04-02 00:37:43
1504,1504,medium,0.2031,0.014641,0.028943,0.0015,2022-11-09 05:59:54
1505,1505,low,0.1026,0.006793,0.017764,0.0,2024-10-14 17:10:29
1506,1506,medium,0.1571,0.011054,0.020404,0.0015,2023-03-29 10:42:57
1507,1507,low,0.1101,0.007004,0.017365,0.0,2022-12-04 17:09:36
1508,1508,low,0.01,0.000382,0.00179,0.0,2025-06-26 18:23:15
1509,1509,low,0.0914,0.005104,0.020005,0.0,2023-10-23 05:42:16
1510,1510,high,0.2663,0.016821,0.036356,0.004,2022-03-08 10:37:36
1511,1511,low,0.0954,0.005695,0.018185,0.0,2023-11-08 20:12:40
1512,1512,medium,0.2397,0.014955,0.04139,0.0015,2023-09-23 07:59:15
1513,1513,low,0.0307,0.001734,0.005858,0.0,2025-03-27 21:48:49
1514,1514,medium,0.2044,0.01233,0.035469,0.0015,2024-08-31 09:52:25
1515,1515,medium,0.2035,0.01169,0.022996,0.0015,2022-09-19 18:38:29
1516,1516,medium,0.2023,0.007713,0.026,0.0015,2022-07-25 19:42:21
1517,1517,medium,0.2378,0.013888,0.04411,0.0015,2024-04-05 17:13:00
1518,1518,medium,0.1382,0.007416,0.026138,0.0015,2022-03-06 19:23:01
1519,1519,medium,0.1954,0.010784,0.034302,0.0015,2023-03-13 09:55:54
1520,1520,medium,0.2109,0.00801,0.026092,0.0015,2022-07-09 01:33:31
1521,1521,low,0.0818,0.005822,0.009238,0.0,2022-01-29 03:05:22
1522,1522,medium,0.1831,0.012555,0.034493,0.0015,2025-06-10 22:48:11
1523,1523,low,0.123,0.004553,0.021716,0.0,2022-05-03 20:59:46
1524,1524,medium,0.2325,0.016505,0.038836,0.0015,2022-01-13 16:01:01
1525,1525,low,0.01,0.000687,0.001023,0.0,2025-06-30 04:42:21
1526,1526,high,0.2936,0.019398,0.051177,0.004,2022-09-15 14:59:13
1527,1527,low,0.0448,0.003233,0.008663,0.0,2025-01-22 01:13:35
1528,1528,medium,0.1461,0.008966,0.022745,0.0015,2022-02-12 19:06:01
1529,1529,low,0.1296,0.005171,0.013753,0.0,2022-07-30 01:33:12
1530,1530,low,0.06,0.002482,0.008082,0.0,2022-06-01 08:11:12
1531,1531,medium,0.1555,0.00589,0.0188,0.0015,2024-08-24 04:01:15
1532,1532,medium,0.1709,0.008847,0.02977,0.0015,2024-04-28 08:44:28
1533,1533,high,0.348,0.01446,0.039889,0.004,2023-10-13 11:40:57
1534,1534,low,0.0338,0.001231,0.003551,0.0,2022-11-27 13:29:19
1535,1535,medium,0.2419,0.013466,0.047938,0.0015,2022-05-02 13:27:01
1536,1536,medium,0.1639,0.00775,0.034524,0.0015,2024-02-18 16:22:12
1537,1537,medium,0.1422,0.006106,0.028617,0.0015,2022-11-12 14:48:41
1538,1538,medium,0.1411,0.008894,0.023988,0.0015,2024-03-18 09:17:41
1539,1539,low,0.0833,0.004827,0.011899,0.0,2024-07-29 10:57:02
1540,1540,medium,0.2404,0.013717,0.026357,0.0015,2025-03-08 00:39:39
1541,1541,high,0.279,0.013704,0.040968,0.004,2023-11-07 18:30:54
1542,1542,medium,0.1805,0.01177,0.022021,0.0015,2022-01-07 11:40:09
1543,1543,low,0.1263,0.00519,0.024875,0.0,2023-01-19 22:51:13
1544,1544,low,0.1028,0.005425,0.02056,0.0,2025-03-13 09:49:33
1545,1545,medium,0.1455,0.007345,0.022749,0.0015,2023-12-31 11:41:44
1546,1546,medium,0.1941,0.012977,0.02657,0.0015,2024-04-26 22:55:04
1547,1547,low,0.0882,0.003743,0.016215,0.0,2023-09-19 07:15:17
1548,1548,medium,0.1624,0.012097,0.028472,0.0015,2022-08-11 15:11:38
1549,1549,low,0.1107,0.004579,0.018788,0.0,2025-05-11 16:34:33
1550,1550,high,0.3573,0.018792,0.075403,0.004,2024-11-23 09:04:49
1551,1551,low,0.1092,0.006473,0.01459,0.0,2025-09-23 09:51:43
1552,1552,low,0.1145,0.005944,0.016,0.0,2025-03-16 07:29:53
1553,1553,medium,0.2432,0.017036,0.025916,0.0015,2023-02-03 06:29:16
1554,1554,medium,0.133,0.008084,0.016811,0.0015,2022-12-14 19:58:43
1555,1555,medium,0.2088,0.012997,0.032641,0.0015,2022-12-06 21:54:44
1556,1556,medium,0.2032,0.014276,0.040327,0.0015,2025-06-10 21:50:02
1557,1557,medium,0.2205,0.008856,0.027052,0.0015,2024-02-01 21:17:57
1558,1558,medium,0.1604,0.008484,0.026112,0.0015,2023-09-14 16:44:46
1559,1559,high,0.3027,0.015461,0.041494,0.004,2025-08-17 13:57:31
1560,1560,low,0.1236,0.00804,0.024013,0.0,2024-04-05 11:37:54
1561,1561,medium,0.1567,0.010761,0.02766,0.0015,2025-05-29 02:28:14
1562,1562,low,0.1166,0.006179,0.012426,0.0,2025-09-09 00:00:48
1563,1563,low,0.0376,0.001492,0.004493,0.0,2022-04-19 16:21:31
1564,1564,low,0.12,0.007855,0.023,0.0,2023-05-10 13:57:09
1565,1565,medium,0.2187,0.014507,0.039677,0.0015,2024-10-01 07:15:41
1566,1566,medium,0.1714,0.007889,0.019534,0.0015,2025-01-17 09:38:51
1567,1567,medium,0.2315,0.009691,0.031538,0.0015,2022-07-23 03:03:31
1568,1568,medium,0.1451,0.005899,0.019244,0.0015,2023-03-12 13:40:47
1569,1569,medium,0.1325,0.005173,0.020744,0.0015,2024-01-20 21:36:41
1570,1570,low,0.0992,0.004625,0.01023,0.0,2024-12-29 07:46:42
1571,1571,medium,0.1566,0.009966,0.025621,0.0015,2022-06-04 12:56:27
1572,1572,medium,0.2187,0.010154,0.026234,0.0015,2024-04-01 19:17:45
1573,1573,medium,0.1794,0.012289,0.033749,0.0015,2023-02-10 12:48:48
1574,1574,medium,0.1621,0.007841,0.026871,0.0015,2022-10-23 23:23:24
1575,1575,low,0.087,0.005502,0.016927,0.0,2023-12-07 01:35:04
1576,1576,medium,0.1745,0.007587,0.030648,0.0015,2023-07-21 09:18:16
1577,1577,medium,0.1436,0.005682,0.030025,0.0015,2024-05-19 15:40:28
1578,1578,medium,0.1861,0.008311,0.039933,0.0015,2023-03-11 12:36:47
1579,1579,low,0.1175,0.007055,0.020524,0.0,2025-01-31 05:47:43
1580,1580,high,0.319,0.01964,0.055916,0.004,2022-04-17 20:27:17
1581,1581,medium,0.1461,0.008737,0.020838,0.0015,2025-03-25 01:13:25
1582,1582,low,0.0925,0.004797,0.019606,0.0,2022-02-10 19:32:06
1583,1583,low,0.1089,0.006252,0.021546,0.0,2024-10-03 16:55:44
1584,1584,medium,0.1748,0.012702,0.022711,0.0015,2023-04-19 23:35:13
1585,1585,low,0.0457,0.001735,0.006012,0.0,2023-06-09 09:38:48
1586,1586,medium,0.1821,0.006973,0.034411,0.0015,2022-01-27 00:55:44
1587,1587,medium,0.2205,0.012072,0.031345,0.0015,2024-08-18 11:20:51
1588,1588,low,0.0359,0.002409,0.007135,0.0,2022-08-15 09:17:38
1589,1589,medium,0.238,0.016692,0.049975,0.0015,2024-06-20 17:26:06
1590,1590,low,0.0924,0.005936,0.010523,0.0,2024-09-19 01:13:07
1591,1591,low,0.0356,0.001561,0.005787,0.0,2025-03-02 06:52:27
1592,1592,low,0.1093,0.007142,0.022571,0.0,2024-08-26 16:03:05
1593,1593,high,0.2785,0.012173,0.046291,0.004,2023-02-17 10:51:21
1594,1594,high,0.361,0.012852,0.042407,0.004,2024-10-07 09:04:16
1595,1595,medium,0.1569,0.006448,0.030588,0.0015,2025-02-03 21:36:03
1596,1596,low,0.01,0.000737,0.001246,0.0,2023-03-10 20:46:22
1597,1597,medium,0.1617,0.010277,0.025775,0.0015,2022-06-19 20:58:34
1598,1598,medium,0.1352,0.005526,0.029221,0.0015,2025-05-02 13:07:07
1599,1599,high,0.2595,0.012304,0.053647,0.004,2022-07-22 09:09:53
1600,1600,medium,0.1374,0.009662,0.023789,0.0015,2024-03-23 08:38:40
1601,1601,high,0.3225,0.020494,0.038325,0.004,2022-11-20 05:33:37
1602,1602,medium,0.1661,0.007431,0.0243,0.0015,2022-06-22 09:41:48
1603,1603,high,0.2677,0.019828,0.034381,0.004,2024-11-28 03:15:41
1604,1604,low,0.0514,0.002998,0.009318,0.0,2022-07-16 14:34:15
1605,1605,medium,0.1807,0.010295,0.034575,0.0015,2024-07-05 20:51:17
1606,1606,low,0.0911,0.005326,0.015935,0.0,2024-08-06 03:42:32
1607,1607,medium,0.246,0.015823,0.042557,0.0015,2022-03-24 09:24:20
1608,1608,medium,0.1364,0.006209,0.018757,0.0015,2022-08-25 14:05:43
1609,1609,low,0.0777,0.002793,0.011987,0.0,2024-12-22 16:32:34
1610,1610,low,0.103,0.006288,0.022454,0.0,2023-11-25 23:26:02
1611,1611,medium,0.1419,0.007655,0.029664,0.0015,2022-06-16 00:13:34
1612,1612,medium,0.1603,0.01081,0.029734,0.0015,2025-09-18 17:56:22
1613,1613,medium,0.1644,0.01185,0.033546,0.0015,2022-12-29 12:05:28
1614,1614,low,0.092,0.005467,0.017014,0.0,2022-01-06 11:34:39
1615,1615,medium,0.1581,0.009296,0.027931,0.0015,2025-06-18 06:13:08
1616,1616,medium,0.1344,0.008126,0.025656,0.0015,2022-01-23 16:20:52
1617,1617,low,0.1199,0.004574,0.01555,0.0,2024-01-27 23:51:41
1618,1618,medium,0.1308,0.006479,0.028221,0.0015,2025-09-20 12:57:10
1619,1619,high,0.2784,0.017068,0.042351,0.004,2024-03-01 10:38:12
1620,1620,high,0.3301,0.01851,0.034753,0.004,2024-03-10 18:51:43
1621,1621,low,0.0574,0.003809,0.007028,0.0,2023-06-16 00:33:29
1622,1622,low,0.1124,0.004465,0.020167,0.0,2022-06-23 14:42:29
1623,1623,low,0.1181,0.007144,0.021237,0.0,2024-02-23 10:37:04
1624,1624,medium,0.1488,0.010201,0.024552,0.0015,2025-05-12 12:13:32
1625,1625,medium,0.2031,0.0125,0.032554,0.0015,2022-05-05 15:05:19
1626,1626,medium,0.2005,0.007636,0.0353,0.0015,2025-04-19 08:38:45
1627,1627,medium,0.24,0.014764,0.044776,0.0015,2023-07-22 18:48:26
1628,1628,medium,0.14,0.00966,0.017386,0.0015,2024-01-04 12:31:55
1629,1629,high,0.2559,0.010478,0.031907,0.004,2022-08-15 06:34:21
1630,1630,medium,0.1774,0.010598,0.018509,0.0015,2024-04-30 14:40:33
1631,1631,medium,0.1815,0.00988,0.031296,0.0015,2022-09-07 11:00:59
1632,1632,medium,0.2127,0.009355,0.030796,0.0015,2023-01-09 17:16:54
1633,1633,medium,0.1852,0.009754,0.039329,0.0015,2024-09-14 03:58:17
1634,1634,medium,0.2306,0.011974,0.032344,0.0015,2022-03-11 02:39:45
1635,1635,medium,0.1928,0.011154,0.032347,0.0015,2023-09-04 17:51:53
1636,1636,high,0.3058,0.019855,0.043274,0.004,2024-03-24 08:50:37
1637,1637,low,0.0772,0.003002,0.011023,0.0,2022-06-30 14:45:47
1638,1638,low,0.1096,0.004717,0.015728,0.0,2023-04-15 21:50:38
1639,1639,high,0.3332,0.020217,0.057714,0.004,2024-06-26 20:00:22
1640,1640,low,0.0289,0.001153,0.00416,0.0,2025-08-29 03:18:35
1641,1641,low,0.1175,0.007202,0.013835,0.0,2025-02-17 23:36:05
1642,1642,low,0.0834,0.00511,0.00999,0.0,2022-09-17 14:23:21
1643,1643,medium,0.1657,0.008032,0.027058,0.0015,2022-01-25 20:14:49
1644,1644,medium,0.1412,0.010527,0.021476,0.0015,2022-03-13 00:22:39
1645,1645,medium,0.1422,0.007675,0.029124,0.0015,2024-03-25 22:28:28
1646,1646,low,0.1248,0.009172,0.013112,0.0,2022-08-02 18:20:42
1647,1647,medium,0.1551,0.006536,0.020435,0.0015,2022-11-13 09:24:09
1648,1648,medium,0.2321,0.016809,0.042489,0.0015,2025-03-05 05:33:41
1649,1649,medium,0.2386,0.013849,0.043443,0.0015,2025-04-10 11:30:25
1650,1650,medium,0.2462,0.018367,0.026886,0.0015,2025-02-21 19:03:29
1651,1651,low,0.1023,0.006024,0.013254,0.0,2022-12-14 00:18:47
1652,1652,medium,0.1965,0.0142,0.02503,0.0015,2024-04-27 17:29:10
1653,1653,medium,0.1328,0.006505,0.028574,0.0015,2024-04-15 12:48:18
1654,1654,low,0.0988,0.005958,0.020793,0.0,2022-09-11 10:02:35
1655,1655,medium,0.1714,0.006218,0.037333,0.0015,2024-01-28 05:51:10
1656,1656,low,0.0578,0.003373,0.006799,0.0,2023-12-20 13:13:24
1657,1657,low,0.1228,0.006139,0.022523,0.0,2023-06-26 22:56:18
1658,1658,low,0.0208,0.001412,0.00338,0.0,2024-10-25 06:35:56
1659,1659,high,0.253,0.013883,0.048114,0.004,2024-07-15 23:38:41
1660,1660,low,0.1179,0.006591,0.014777,0.0,2023-12-30 16:07:19
1661,1661,low,0.0909,0.006759,0.009418,0.0,2024-09-19 20:28:07
1662,1662,medium,0.1822,0.012869,0.020699,0.0015,2024-11-09 22:22:46
1663,1663,medium,0.1567,0.011325,0.02518,0.0015,2024-02-15 13:42:06
1664,1664,medium,0.1345,0.00562,0.029257,0.0015,2023-01-02 04:16:44
1665,1665,medium,0.1521,0.01068,0.015851,0.0015,2024-09-08 16:41:58
1666,1666,medium,0.1761,0.009178,0.030025,0.0015,2025-09-07 07:32:57
1667,1667,low,0.0782,0.005402,0.009673,0.0,2022-07-24 21:43:30
1668,1668,low,0.0736,0.004072,0.007996,0.0,2023-07-28 13:33:03
1669,1669,medium,0.1407,0.008679,0.024612,0.0015,2025-06-18 08:12:37
1670,1670,medium,0.1623,0.007311,0.023537,0.0015,2023-12-05 22:47:26
1671,1671,medium,0.154,0.00659,0.02914,0.0015,2025-07-13 12:11:40
1672,1672,medium,0.2065,0.011831,0.029783,0.0015,2022-01-18 01:24:39
1673,1673,medium,0.1589,0.006472,0.017799,0.0015,2022-02-18 02:41:42
1674,1674,medium,0.2262,0.013571,0.042513,0.0015,2024-12-24 23:12:34
1675,1675,low,0.0804,0.002921,0.014348,0.0,2023-05-06 08:00:39
1676,1676,medium,0.1368,0.005884,0.028515,0.0015,2023-12-13 16:11:36
1677,1677,medium,0.1432,0.00659,0.026297,0.0015,2023-08-09 12:24:27
1678,1678,medium,0.2426,0.010127,0.024631,0.0015,2023-07-13 02:11:22
1679,1679,high,0.3314,0.013169,0.066113,0.004,2025-07-09 04:49:11
1680,1680,high,0.2609,0.0171,0.043402,0.004,2022-05-09 16:34:14
1681,1681,low,0.0381,0.00197,0.003859,0.0,2024-11-22 09:25:39
1682,1682,medium,0.178,0.008043,0.034937,0.0015,2025-05-02 01:11:58
1683,1683,medium,0.1854,0.008746,0.035674,0.0015,2024-06-18 08:08:40
1684,1684,medium,0.1642,0.010958,0.036108,0.0015,2023-06-25 08:52:39
1685,1685,low,0.0975,0.004295,0.015404,0.0,2022-08-07 21:34:22
1686,1686,medium,0.1668,0.01092,0.032267,0.0015,2024-07-22 18:31:08
1687,1687,medium,0.1877,0.012051,0.034837,0.0015,2023-10-04 07:34:13
1688,1688,medium,0.1403,0.005289,0.022361,0.0015,2022-07-24 08:15:08
1689,1689,low,0.0835,0.005949,0.010093,0.0,2023-05-08 00:02:24
1690,1690,medium,0.1368,0.007874,0.02097,0.0015,2025-08-08 09:35:50
1691,1691,medium,0.1571,0.010766,0.018653,0.0015,2022-12-30 01:08:22
1692,1692,medium,0.2176,0.010386,0.029717,0.0015,2022-09-02 02:35:59
1693,1693,medium,0.2015,0.012611,0.041241,0.0015,2024-07-21 22:37:00
1694,1694,medium,0.179,0.010579,0.023345,0.0015,2022-09-30 23:21:45
1695,1695,low,0.1201,0.005503,0.02393,0.0,2025-06-12 10:27:08
1696,1696,medium,0.1469,0.010144,0.015258,0.0015,2025-03-21 02:07:30
1697,1697,medium,0.163,0.011011,0.025855,0.0015,2025-09-07 11:15:46
1698,1698,low,0.1208,0.007466,0.022819,0.0,2025-06-02 09:54:59
1699,1699,medium,0.2028,0.014141,0.041344,0.0015,2022-11-30 11:16:04
1700,1700,medium,0.1964,0.008595,0.020234,0.0015,2022-10-18 05:13:25
1701,1701,medium,0.1844,0.011693,0.036064,0.0015,2023-04-14 17:32:17
1702,1702,low,0.0533,0.002482,0.011041,0.0,2023-10-05 16:30:09
1703,1703,medium,0.1528,0.011088,0.01809,0.0015,2025-04-18 20:01:06
1704,1704,low,0.0767,0.004415,0.008148,0.0,2024-09-30 10:06:16
1705,1705,medium,0.1666,0.01149,0.020744,0.0015,2024-05-31 14:04:48
1706,1706,medium,0.2322,0.009793,0.029813,0.0015,2025-04-16 14:30:13
1707,1707,medium,0.1712,0.008171,0.021031,0.0015,2024-06-02 13:46:28
1708,1708,medium,0.2318,0.015188,0.039612,0.0015,2023-06-03 13:03:29
1709,1709,low,0.1055,0.005207,0.013755,0.0,2023-07-19 23:38:42
1710,1710,low,0.0442,0.001707,0.008251,0.0,2023-12-09 06:47:01
1711,1711,medium,0.1566,0.0096,0.025346,0.0015,2022-05-02 10:34:07
1712,1712,medium,0.1984,0.007817,0.030705,0.0015,2024-10-11 16:01:59
1713,1713,low,0.0647,0.003705,0.013219,0.0,2024-06-11 23:56:15
1714,1714,medium,0.1574,0.010778,0.026996,0.0015,2024-09-27 04:39:22
1715,1715,medium,0.1636,0.009544,0.021548,0.0015,2024-01-01 10:23:59
1716,1716,low,0.0449,0.002473,0.004976,0.0,2024-12-07 02:08:49
1717,1717,medium,0.2245,0.009909,0.036966,0.0015,2025-07-23 06:13:24
1718,1718,high,0.3316,0.013765,0.062891,0.004,2024-02-19 16:04:01
1719,1719,medium,0.219,0.007829,0.039621,0.0015,2023-08-31 22:00:34
1720,1720,medium,0.1487,0.009965,0.029224,0.0015,2022-05-24 02:43:22
1721,1721,high,0.2776,0.010053,0.053693,0.004,2024-12-01 05:32:01
1722,1722,medium,0.1929,0.013376,0.031313,0.0015,2025-05-21 15:15:03
1723,1723,high,0.291,0.014804,0.038345,0.004,2024-08-14 21:39:36
1724,1724,low,0.0691,0.004935,0.01375,0.0,2025-03-30 02:28:39
1725,1725,medium,0.1955,0.008062,0.029861,0.0015,2025-03-24 02:54:05
1726,1726,medium,0.2133,0.014378,0.024892,0.0015,2024-12-27 19:08:06
1727,1727,medium,0.2173,0.015127,0.045009,0.0015,2023-11-19 22:34:23
1728,1728,low,0.01,0.000517,0.001247,0.0,2022-05-17 14:41:05
1729,1729,medium,0.2063,0.015329,0.024755,0.0015,2022-01-05 10:33:53
1730,1730,low,0.0515,0.002236,0.006325,0.0,2022-10-07 14:46:27
1731,1731,medium,0.181,0.007144,0.022619,0.0015,2023-08-13 15:23:58
1732,1732,low,0.1033,0.007626,0.013757,0.0,2024-10-14 05:53:13
1733,1733,low,0.0492,0.002228,0.008267,0.0,2023-09-16 13:03:27
1734,1734,low,0.1277,0.004616,0.016038,0.0,2022-02-01 15:44:08
1735,1735,medium,0.1319,0.006692,0.026882,0.0015,2022-10-15 18:03:55
1736,1736,medium,0.1942,0.014494,0.029429,0.0015,2025-09-01 13:54:11
1737,1737,medium,0.1924,0.013206,0.030161,0.0015,2025-09-13 14:45:02
1738,1738,medium,0.2156,0.008379,0.039423,0.0015,2023-05-31 22:24:50
1739,1739,low,0.0575,0.002841,0.006141,0.0,2025-01-06 05:17:10
1740,1740,medium,0.1738,0.009813,0.023962,0.0015,2024-09-11 00:28:08
1741,1741,low,0.0746,0.004989,0.013607,0.0,2025-06-27 23:24:29
1742,1742,low,0.01,0.000427,0.00146,0.0,2025-04-29 04:44:02
1743,1743,high,0.264,0.0102,0.029338,0.004,2024-05-10 02:50:42
1744,1744,medium,0.1466,0.009436,0.0233,0.0015,2023-06-24 20:29:18
1745,1745,medium,0.2404,0.008621,0.030316,0.0015,2024-05-07 06:27:42
1746,1746,medium,0.2019,0.011229,0.041549,0.0015,2023-03-13 13:45:28
1747,1747,medium,0.1918,0.012129,0.021916,0.0015,2023-04-22 04:30:36
1748,1748,medium,0.1352,0.008338,0.014751,0.0015,2024-04-12 18:11:19
1749,1749,medium,0.2076,0.011503,0.034715,0.0015,2024-02-21 16:09:50
1750,1750,medium,0.1311,0.008683,0.016261,0.0015,2024-03-05 19:02:35
1751,1751,low,0.0706,0.004136,0.014338,0.0,2023-06-11 05:40:25
1752,1752,low,0.0599,0.004072,0.007274,0.0,2023-07-14 16:53:01
1753,1753,low,0.0126,0.000735,0.00198,0.0,2022-01-14 22:37:31
1754,1754,medium,0.1319,0.006899,0.02509,0.0015,2024-04-03 05:28:07
1755,1755,low,0.0821,0.004838,0.008714,0.0,2024-02-27 16:10:35
1756,1756,low,0.0631,0.00328,0.013875,0.0,2025-07-03 14:26:28
1757,1757,medium,0.1485,0.006441,0.028515,0.0015,2023-11-21 20:30:23
1758,1758,low,0.075,0.004038,0.010521,0.0,2023-10-02 17:33:53
1759,1759,medium,0.1816,0.013246,0.028435,0.0015,2022-04-03 14:08:56
1760,1760,medium,0.187,0.010944,0.022197,0.0015,2022-09-27 03:26:21
1761,1761,low,0.0701,0.004498,0.010326,0.0,2023-04-08 10:26:53
1762,1762,medium,0.1626,0.009966,0.022397,0.0015,2023-06-01 00:25:36
1763,1763,high,0.3107,0.016611,0.042539,0.004,2023-05-12 03:42:05
1764,1764,medium,0.1941,0.009954,0.037358,0.0015,2023-06-24 03:19:13
1765,1765,medium,0.2036,0.008742,0.039944,0.0015,2024-11-17 21:06:33
1766,1766,medium,0.1311,0.004671,0.018873,0.0015,2022-06-29 08:33:38
1767,1767,medium,0.2319,0.016121,0.026416,0.0015,2023-03-31 12:44:44
1768,1768,medium,0.2144,0.009886,0.022558,0.0015,2022-08-11 19:23:49
1769,1769,low,0.1092,0.006408,0.023394,0.0,2023-02-26 01:32:34
1770,1770,low,0.1176,0.006288,0.013211,0.0,2024-07-25 11:32:31
1771,1771,low,0.1068,0.004206,0.019062,0.0,2022-03-05 23:20:53
1772,1772,low,0.1114,0.004057,0.01235,0.0,2023-04-10 09:44:01
1773,1773,low,0.0828,0.006014,0.016161,0.0,2022-02-02 09:40:21
1774,1774,medium,0.2213,0.01095,0.031709,0.0015,2025-07-30 07:13:26
1775,1775,medium,0.1981,0.009424,0.027644,0.0015,2024-09-21 21:22:02
1776,1776,low,0.1261,0.004843,0.012985,0.0,2022-11-30 05:46:06
1777,1777,high,0.2922,0.010261,0.063043,0.004,2022-09-29 03:12:40
1778,1778,low,0.0565,0.003616,0.008938,0.0,2022-05-16 07:53:21
1779,1779,high,0.3521,0.024808,0.041526,0.004,2023-10-09 21:35:31
1780,1780,medium,0.1526,0.006895,0.017589,0.0015,2024-10-27 19:03:42
1781,1781,medium,0.212,0.011214,0.038536,0.0015,2024-03-10 04:47:20
1782,1782,low,0.0911,0.005453,0.011386,0.0,2025-04-20 06:10:32
1783,1783,medium,0.2193,0.009142,0.03498,0.0015,2023-04-16 08:13:22
1784,1784,medium,0.1643,0.008186,0.020253,0.0015,2023-01-16 11:01:03
1785,1785,medium,0.225,0.012279,0.03285,0.0015,2023-10-16 23:23:34
1786,1786,low,0.0114,0.000693,0.002188,0.0,2022-10-04 10:57:23
1787,1787,medium,0.2085,0.015484,0.02154,0.0015,2025-08-27 16:22:15
1788,1788,medium,0.2067,0.011342,0.026336,0.0015,2022-09-12 03:04:25
1789,1789,medium,0.1601,0.007249,0.033705,0.0015,2023-10-18 02:09:03
1790,1790,medium,0.1456,0.0089,0.026069,0.0015,2023-12-16 02:42:28
1791,1791,low,0.0732,0.002897,0.015075,0.0,2022-03-20 00:56:45
1792,1792,low,0.0664,0.002341,0.006838,0.0,2023-10-03 19:03:18
1793,1793,medium,0.1531,0.007662,0.03144,0.0015,2023-09-15 00:47:11
1794,1794,medium,0.1512,0.005713,0.029298,0.0015,2022-12-21 21:55:43
1795,1795,medium,0.179,0.009683,0.020605,0.0015,2022-06-25 01:27:20
1796,1796,medium,0.1998,0.009605,0.030592,0.0015,2022-03-03 19:07:25
1797,1797,low,0.0604,0.004272,0.008845,0.0,2022-01-12 17:45:17
1798,1798,medium,0.188,0.007921,0.038294,0.0015,2023-10-21 16:19:25
1799,1799,medium,0.1928,0.012101,0.03462,0.0015,2022-05-03 21:39:51
