account_id,email,created_at,region,business_segment,company_size,account_status,closed_at
1624,company_01624@example.com,2025-05-12 12:13:32,Ural,services,small,active,
1625,company_01625@example.com,2022-05-05 15:05:19,Moscow,ecommerce,small,active,
1626,company_01626@example.com,2025-04-19 08:38:45,Ural,retail,small,active,
1627,company_01627@example.com,2023-07-22 18:48:26,Moscow,ecommerce,small,active,
1628,company_01628@example.com,2024-01-04 12:31:55,Moscow,education,small,churned,2024-07-02 07:47:32.992856815
1629,company_01629@example.com,2022-08-15 06:34:21,Ural,retail,small,active,
1630,company_01630@example.com,2024-04-30 14:40:33,South,ecommerce,small,active,
1631,company_01631@example.com,2022-09-07 11:00:59,Volga,retail,medium,active,
1632,company_01632@example.com,2023-01-09 17:16:54,Ural,services,small,active,
1633,company_01633@example.com,2024-09-14 03:58:17,Siberia,retail,small,churned,2026-03-16 20:50:47.346369594
1634,company_01634@example.com,2022-03-11 02:39:45,Central,ecommerce,small,active,
1635,company_01635@example.com,2023-09-04 17:51:53,Northwest,services,small,active,
1636,company_01636@example.com,2024-03-24 08:50:37,Saint Petersburg,travel,small,active,
1637,company_01637@example.com,2022-06-30 14:45:47,Moscow,saas,small,active,
1638,company_01638@example.com,2023-04-15 21:50:38,Siberia,education,small,active,
1639,company_01639@example.com,2024-06-26 20:00:22,Central,travel,small,active,
1640,company_01640@example.com,2025-08-29 03:18:35,Siberia,saas,medium,active,
1641,company_01641@example.com,2025-02-17 23:36:05,Moscow,services,small,churned,2025-10-15 01:14:45.350145528
1642,company_01642@example.com,2022-09-17 14:23:21,Moscow,education,small,active,
1643,company_01643@example.com,2022-01-25 20:14:49,Moscow,ecommerce,small,active,
1644,company_01644@example.com,2022-03-13 00:22:39,Volga,retail,small,active,
1645,company_01645@example.com,2024-03-25 22:28:28,Siberia,retail,small,active,
1646,company_01646@example.com,2022-08-02 18:20:42,Central,retail,medium,active,
1647,company_01647@example.com,2022-11-13 09:24:09,Moscow,other,small,active,
1648,company_01648@example.com,2025-03-05 05:33:41,Saint Petersburg,ecommerce,small,active,
1649,company_01649@example.com,2025-04-10 11:30:25,Saint Petersburg,services,small,active,
1650,company_01650@example.com,2025-02-21 19:03:29,South,other,small,active,
1651,company_01651@example.com,2022-12-14 00:18:47,South,services,small,churned,2024-07-20 17:32:37.670230485
1652,company_01652@example.com,2024-04-27 17:29:10,Moscow,ecommerce,small,active,
1653,company_01653@example.com,2024-04-15 12:48:18,Central,other,small,active,
1654,company_01654@example.com,2022-09-11 10:02:35,South,retail,large,active,
1655,company_01655@example.com,2024-01-28 05:51:10,Saint Petersburg,ecommerce,medium,active,
1656,company_01656@example.com,2023-12-20 13:13:24,Central,education,large,churned,2025-01-06 01:49:56.222304836
1657,company_01657@example.com,2023-06-26 22:56:18,Volga,retail,small,active,
1658,company_01658@example.com,2024-10-25 06:35:56,Central,saas,medium,active,
1659,company_01659@example.com,2024-07-15 23:38:41,Moscow,ecommerce,small,active,
1660,company_01660@example.com,2023-12-30 16:07:19,Moscow,saas,small,active,
1661,company_01661@example.com,2024-09-19 20:28:07,Ural,ecommerce,large,active,
1662,company_01662@example.com,2024-11-09 22:22:46,Moscow,entertainment,small,active,
1663,company_01663@example.com,2024-02-15 13:42:06,Ural,ecommerce,medium,churned,2026-03-28 16:05:00.793027923
1664,company_01664@example.com,2023-01-02 04:16:44,Central,other,medium,active,
1665,company_01665@example.com,2024-09-08 16:41:58,Central,ecommerce,small,churned,2025-03-14 07:26:16.113220714
1666,company_01666@example.com,2025-09-07 07:32:57,Ural,entertainment,medium,active,
1667,company_01667@example.com,2022-07-24 21:43:30,Central,saas,small,active,
1668,company_01668@example.com,2023-07-28 13:33:03,Moscow,services,medium,active,
1669,company_01669@example.com,2025-06-18 08:12:37,Moscow,ecommerce,medium,active,
1670,company_01670@example.com,2023-12-05 22:47:26,South,services,small,active,
1671,company_01671@example.com,2025-07-13 12:11:40,Central,services,small,active,
1672,company_01672@example.com,2022-01-18 01:24:39,Ural,services,small,active,
1673,company_01673@example.com,2022-02-18 02:41:42,Central,services,small,active,
1674,company_01674@example.com,2024-12-24 23:12:34,Central,other,small,active,
1675,company_01675@example.com,2023-05-06 08:00:39,Saint Petersburg,other,medium,active,
1676,company_01676@example.com,2023-12-13 16:11:36,Moscow,education,small,active,
1677,company_01677@example.com,2023-08-09 12:24:27,Siberia,ecommerce,medium,active,
1678,company_01678@example.com,2023-07-13 02:11:22,Moscow,ecommerce,small,active,
1679,company_01679@example.com,2025-07-09 04:49:11,Siberia,travel,small,churned,2026-03-04 09:15:53.689246137
1680,company_01680@example.com,2022-05-09 16:34:14,Moscow,other,small,active,
1681,company_01681@example.com,2024-11-22 09:25:39,Volga,education,medium,active,
1682,company_01682@example.com,2025-05-02 01:11:58,Moscow,ecommerce,small,active,
1683,company_01683@example.com,2024-06-18 08:08:40,Ural,retail,small,active,
1684,company_01684@example.com,2023-06-25 08:52:39,Moscow,retail,small,active,
1685,company_01685@example.com,2022-08-07 21:34:22,Volga,other,medium,active,
1686,company_01686@example.com,2024-07-22 18:31:08,Far East,services,small,active,
1687,company_01687@example.com,2023-10-04 07:34:13,South,ecommerce,small,active,
1688,company_01688@example.com,2022-07-24 08:15:08,Moscow,retail,medium,churned,2023-05-30 21:47:32.624870807
1689,company_01689@example.com,2023-05-08 00:02:24,Ural,ecommerce,medium,active,
1690,company_01690@example.com,2025-08-08 09:35:50,Central,services,small,active,
1691,company_01691@example.com,2022-12-30 01:08:22,Moscow,services,small,active,
1692,company_01692@example.com,2022-09-02 02:35:59,Central,ecommerce,small,active,
1693,company_01693@example.com,2024-07-21 22:37:00,Ural,retail,small,active,
1694,company_01694@example.com,2022-09-30 23:21:45,Central,entertainment,medium,active,
1695,company_01695@example.com,2025-06-12 10:27:08,Ural,saas,small,active,
1696,company_01696@example.com,2025-03-21 02:07:30,South,services,small,churned,2026-05-08 10:36:48.279781170
1697,company_01697@example.com,2025-09-07 11:15:46,Central,education,small,churned,2026-05-01 14:13:37.838425102
1698,company_01698@example.com,2025-06-02 09:54:59,Saint Petersburg,other,small,churned,2025-11-26 03:13:54.312694335
1699,company_01699@example.com,2022-11-30 11:16:04,South,travel,small,active,
1700,company_01700@example.com,2022-10-18 05:13:25,Saint Petersburg,other,medium,active,
1701,company_01701@example.com,2023-04-14 17:32:17,Moscow,ecommerce,small,active,
1702,company_01702@example.com,2023-10-05 16:30:09,Saint Petersburg,ecommerce,large,active,
1703,company_01703@example.com,2025-04-18 20:01:06,Siberia,ecommerce,medium,active,
1704,company_01704@example.com,2024-09-30 10:06:16,Saint Petersburg,saas,small,active,
1705,company_01705@example.com,2024-05-31 14:04:48,Moscow,services,small,active,
1706,company_01706@example.com,2025-04-16 14:30:13,Moscow,ecommerce,small,active,
1707,company_01707@example.com,2024-06-02 13:46:28,Moscow,other,small,active,
1708,company_01708@example.com,2023-06-03 13:03:29,Northwest,other,small,churned,2024-07-17 02:53:15.960415866
1709,company_01709@example.com,2023-07-19 23:38:42,Volga,ecommerce,medium,active,
1710,company_01710@example.com,2023-12-09 06:47:01,South,services,small,active,
1711,company_01711@example.com,2022-05-02 10:34:07,Ural,services,small,active,
1712,company_01712@example.com,2024-10-11 16:01:59,Saint Petersburg,ecommerce,small,active,
1713,company_01713@example.com,2024-06-11 23:56:15,Ural,services,small,active,
1714,company_01714@example.com,2024-09-27 04:39:22,Northwest,ecommerce,large,churned,2025-07-31 10:39:22.889036579
1715,company_01715@example.com,2024-01-01 10:23:59,Ural,entertainment,small,active,
1716,company_01716@example.com,2024-12-07 02:08:49,South,saas,medium,active,
1717,company_01717@example.com,2025-07-23 06:13:24,Central,entertainment,medium,active,
1718,company_01718@example.com,2024-02-19 16:04:01,Siberia,travel,small,churned,2025-04-03 01:19:49.283857543
1719,company_01719@example.com,2023-08-31 22:00:34,Moscow,ecommerce,small,active,
1720,company_01720@example.com,2022-05-24 02:43:22,Ural,retail,small,active,
1721,company_01721@example.com,2024-12-01 05:32:01,Saint Petersburg,travel,medium,active,
1722,company_01722@example.com,2025-05-21 15:15:03,Volga,retail,small,active,
1723,company_01723@example.com,2024-08-14 21:39:36,Siberia,travel,small,active,
1724,company_01724@example.com,2025-03-30 02:28:39,Volga,retail,medium,active,
1725,company_01725@example.com,2025-03-24 02:54:05,Moscow,ecommerce,medium,active,
1726,company_01726@example.com,2024-12-27 19:08:06,South,education,small,churned,2026-03-19 01:59:11.714164097
1727,company_01727@example.com,2023-11-19 22:34:23,Far East,services,small,active,
1728,company_01728@example.com,2022-05-17 14:41:05,South,education,medium,active,
1729,company_01729@example.com,2022-01-05 10:33:53,Siberia,services,small,active,
1730,company_01730@example.com,2022-10-07 14:46:27,Ural,education,medium,active,
1731,company_01731@example.com,2023-08-13 15:23:58,Siberia,saas,small,active,
1732,company_01732@example.com,2024-10-14 05:53:13,Saint Petersburg,services,small,active,
1733,company_01733@example.com,2023-09-16 13:03:27,Central,services,medium,active,
1734,company_01734@example.com,2022-02-01 15:44:08,Siberia,education,small,active,
1735,company_01735@example.com,2022-10-15 18:03:55,Far East,services,small,active,
1736,company_01736@example.com,2025-09-01 13:54:11,Moscow,ecommerce,small,active,
1737,company_01737@example.com,2025-09-13 14:45:02,Moscow,services,small,active,
1738,company_01738@example.com,2023-05-31 22:24:50,Saint Petersburg,ecommerce,medium,active,
1739,company_01739@example.com,2025-01-06 05:17:10,Ural,saas,small,active,
1740,company_01740@example.com,2024-09-11 00:28:08,Siberia,saas,small,active,
1741,company_01741@example.com,2025-06-27 23:24:29,Volga,education,small,active,
1742,company_01742@example.com,2025-04-29 04:44:02,Moscow,saas,large,active,
1743,company_01743@example.com,2024-05-10 02:50:42,Saint Petersburg,services,small,active,
1744,company_01744@example.com,2023-06-24 20:29:18,Siberia,ecommerce,large,active,
1745,company_01745@example.com,2024-05-07 06:27:42,Saint Petersburg,travel,medium,churned,2025-08-28 00:45:12.148873504
1746,company_01746@example.com,2023-03-13 13:45:28,Moscow,other,small,active,
1747,company_01747@example.com,2023-04-22 04:30:36,Saint Petersburg,ecommerce,medium,active,
1748,company_01748@example.com,2024-04-12 18:11:19,Ural,retail,medium,active,
1749,company_01749@example.com,2024-02-21 16:09:50,Central,services,small,active,
1750,company_01750@example.com,2024-03-05 19:02:35,Moscow,retail,small,active,
1751,company_01751@example.com,2023-06-11 05:40:25,Saint Petersburg,services,medium,active,
1752,company_01752@example.com,2023-07-14 16:53:01,Northwest,services,medium,active,
1753,company_01753@example.com,2022-01-14 22:37:31,Central,saas,medium,active,
1754,company_01754@example.com,2024-04-03 05:28:07,Central,ecommerce,large,churned,2025-05-14 00:00:42.260676790
1755,company_01755@example.com,2024-02-27 16:10:35,Moscow,education,small,active,
1756,company_01756@example.com,2025-07-03 14:26:28,Saint Petersburg,saas,medium,active,
1757,company_01757@example.com,2023-11-21 20:30:23,Ural,retail,medium,active,
1758,company_01758@example.com,2023-10-02 17:33:53,Ural,education,small,active,
1759,company_01759@example.com,2022-04-03 14:08:56,Central,ecommerce,small,churned,2025-05-03 16:02:36.051616222
1760,company_01760@example.com,2022-09-27 03:26:21,Siberia,ecommerce,small,active,
1761,company_01761@example.com,2023-04-08 10:26:53,Central,education,medium,churned,2024-11-19 09:05:42.878678009
1762,company_01762@example.com,2023-06-01 00:25:36,Siberia,retail,small,active,
1763,company_01763@example.com,2023-05-12 03:42:05,Moscow,travel,medium,active,
1764,company_01764@example.com,2023-06-24 03:19:13,Saint Petersburg,services,small,active,
1765,company_01765@example.com,2024-11-17 21:06:33,Siberia,entertainment,small,active,
1766,company_01766@example.com,2022-06-29 08:33:38,Siberia,saas,small,active,
1767,company_01767@example.com,2023-03-31 12:44:44,Ural,retail,small,active,
1768,company_01768@example.com,2022-08-11 19:23:49,South,ecommerce,medium,active,
1769,company_01769@example.com,2023-02-26 01:32:34,Ural,saas,small,churned,2023-11-10 06:32:54.835911332
1770,company_01770@example.com,2024-07-25 11:32:31,South,retail,medium,active,
1771,company_01771@example.com,2022-03-05 23:20:53,Saint Petersburg,retail,small,active,
1772,company_01772@example.com,2023-04-10 09:44:01,Central,ecommerce,large,active,
1773,company_01773@example.com,2022-02-02 09:40:21,South,services,small,churned,2022-11-06 04:28:26.714089049
1774,company_01774@example.com,2025-07-30 07:13:26,Volga,retail,small,active,
1775,company_01775@example.com,2024-09-21 21:22:02,Siberia,ecommerce,small,active,
1776,company_01776@example.com,2022-11-30 05:46:06,Central,education,small,active,
1777,company_01777@example.com,2022-09-29 03:12:40,Moscow,travel,small,churned,2024-02-28 18:10:33.644631028
1778,company_01778@example.com,2022-05-16 07:53:21,Moscow,retail,medium,active,
1779,company_01779@example.com,2023-10-09 21:35:31,Siberia,travel,small,active,
1780,company_01780@example.com,2024-10-27 19:03:42,Moscow,education,small,churned,2025-11-29 05:43:34.550861724
1781,company_01781@example.com,2024-03-10 04:47:20,Siberia,retail,small,active,
1782,company_01782@example.com,2025-04-20 06:10:32,Moscow,retail,small,active,
1783,company_01783@example.com,2023-04-16 08:13:22,Central,ecommerce,medium,churned,2023-12-29 23:15:57.240711367
1784,company_01784@example.com,2023-01-16 11:01:03,Ural,retail,small,active,
1785,company_01785@example.com,2023-10-16 23:23:34,Central,entertainment,medium,active,
1786,company_01786@example.com,2022-10-04 10:57:23,Ural,ecommerce,large,active,
1787,company_01787@example.com,2025-08-27 16:22:15,Moscow,other,small,active,
1788,company_01788@example.com,2022-09-12 03:04:25,Volga,ecommerce,small,churned,2024-11-20 13:45:57.500193894
1789,company_01789@example.com,2023-10-18 02:09:03,Volga,retail,small,active,
1790,company_01790@example.com,2023-12-16 02:42:28,Siberia,services,small,active,
1791,company_01791@example.com,2022-03-20 00:56:45,Moscow,saas,small,active,
1792,company_01792@example.com,2023-10-03 19:03:18,Saint Petersburg,ecommerce,large,active,
1793,company_01793@example.com,2023-09-15 00:47:11,South,ecommerce,small,active,
1794,company_01794@example.com,2022-12-21 21:55:43,Northwest,services,small,active,
1795,company_01795@example.com,2022-06-25 01:27:20,Siberia,retail,medium,active,
1796,company_01796@example.com,2022-03-03 19:07:25,Siberia,services,small,active,
1797,company_01797@example.com,2022-01-12 17:45:17,Volga,saas,medium,active,
1798,company_01798@example.com,2023-10-21 16:19:25,Volga,ecommerce,small,active,
1799,company_01799@example.com,2022-05-03 21:39:51,Siberia,saas,small,active,
1800,company_01800@example.com,2025-08-05 08:47:58,Siberia,ecommerce,large,active,
1801,company_01801@example.com,2022-12-01 19:32:19,Ural,entertainment,medium,active,
1802,company_01802@example.com,2024-06-11 15:30:37,Ural,other,medium,active,
1803,company_01803@example.com,2024-07-10 07:57:57,Siberia,services,small,churned,2025-04-09 22:04:41.191756329
1804,company_01804@example.com,2023-11-09 20:28:16,Moscow,other,medium,active,
